Part,Venue ID,Venue,Venue Latitude,Venue Longitude,Venue Category
22,4ce8a7f9e1eeb60cc1eaa4ae,みずとぴぁ庄内,35.19207563792244,136.8599254154174,"[{'id': '4bf58dd8d48988d126941735', 'name': 'Government Building', 'pluralName': 'Government Buildings', 'shortName': 'Government', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/government_', 'suffix': '.png'}, 'primary': True}]"
22,59a561580d173f41cea1f15f,山田医院,35.1935,136.85814,"[{'id': '4bf58dd8d48988d177941735', 'name': ""Doctor's Office"", 'pluralName': ""Doctor's Offices"", 'shortName': ""Doctor's Office"", 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/medical_doctorsoffice_', 'suffix': '.png'}, 'primary': True}]"
22,541a53d8498ec5231cf5b6e1,二ツ杁駅前郵便局,35.194845859330584,136.85975029037874,"[{'id': '4bf58dd8d48988d172941735', 'name': 'Post Office', 'pluralName': 'Post Offices', 'shortName': 'Post Office', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/postoffice_', 'suffix': '.png'}, 'primary': True}]"
23,53fc572d498e84b94f303323,三菱重工業 冷熱事業本部,35.19766990875324,136.86004847661877,"[{'id': '4eb1bea83b7b6f98df247e06', 'name': 'Factory', 'pluralName': 'Factories', 'shortName': 'Factory', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/factory_', 'suffix': '.png'}, 'primary': True}]"
23,51d0f107498ef7487eace0c5,明治チューインガム 本社,35.19911972737172,136.86056439030517,"[{'id': '4eb1bea83b7b6f98df247e06', 'name': 'Factory', 'pluralName': 'Factories', 'shortName': 'Factory', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/factory_', 'suffix': '.png'}, 'primary': True}]"
23,4dea0ccbc65be8091d9ab0fd,清須市立西枇杷島中学校,35.199833035547634,136.8588137626648,"[{'id': '4f4533814b9074f6e4fb0106', 'name': 'Middle School', 'pluralName': 'Middle Schools', 'shortName': 'Middle School', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/school_', 'suffix': '.png'}, 'primary': True}]"
24,564b289d498e6d31c1158efb,鹿島塾 西批杷島校,35.20087903258922,136.86268016488134,"[{'id': '4bf58dd8d48988d13b941735', 'name': 'School', 'pluralName': 'Schools', 'shortName': 'School', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/school_', 'suffix': '.png'}, 'primary': True}]"
24,53d3024f498edbadfd0f8b6c,にしび動物病院,35.203517,136.860162,"[{'id': '5032897c91d4c4b30a586d69', 'name': 'Pet Service', 'pluralName': 'Pet Services', 'shortName': 'Pet Service', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/pet_store_', 'suffix': '.png'}, 'primary': True}]"
24,4cef01c728abb60cdd69c009,西枇杷島警察署,35.20103333990662,136.8624941831144,"[{'id': '4bf58dd8d48988d12e941735', 'name': 'Police Station', 'pluralName': 'Police Stations', 'shortName': 'Police Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/government_policestation_', 'suffix': '.png'}, 'primary': True}]"
24,4f2e32e8e4b0a2ac578a2752,枇杷島郵便局,35.20079310859138,136.86246977777094,"[{'id': '4bf58dd8d48988d172941735', 'name': 'Post Office', 'pluralName': 'Post Offices', 'shortName': 'Post Office', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/postoffice_', 'suffix': '.png'}, 'primary': True}]"
24,540fd13e498e1fb70790671b,MAYパーク 枇杷島,35.19959202274532,136.8616198998713,"[{'id': '4c38df4de52ce0d596b336e1', 'name': 'Parking', 'pluralName': 'Parking', 'shortName': 'Parking', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/parking_', 'suffix': '.png'}, 'primary': True}]"
24,4f5153fce4b050039c60afd1,(株)明電舎 名古屋事業所,35.20300610498581,136.86241036319078,"[{'id': '4eb1bea83b7b6f98df247e06', 'name': 'Factory', 'pluralName': 'Factories', 'shortName': 'Factory', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/factory_', 'suffix': '.png'}, 'primary': True}]"
